year	imdbId	title	originalTitle	genre1	genre2	genre3	boxOffice	rank	category	winner
1977	74751	King Kong	Kong Kong	Adventure	Horror		218876091	4	Best Visual Effects	true
1977	74812	L'âge de cristal	Logan's Run	Action	Sci-Fi		104000000	13	Best Visual Effects	true
1977	74119	Les hommes du président	All the President's Men	Biography	Drama	History	293696000	3	Best Adapted Screenplay	true
1977	72826	Cousin cousine	Cousin cousine	Comedy	Romance		36192000	23	Best Original Screenplay	false
1977	75040	Pasqualino	Pasqualino Settebellezze	Comedy	Drama	War	49761	40	Best Original Screenplay	false
1977	75148	Rocky	Rocky	Drama	Sport		487698627	1	Best Original Screenplay	false
1976	72684	Barry Lyndon	Barry Lyndon	Adventure	Drama	History	88600000	16	Best Cinematography	true
1976	73026	Funny Lady	Funny Lady	Biography	Comedy	Drama	177447623	8	Best Cinematography	false
1976	73113	L'odyssée du Hindenburg	The Hindenburg	Adventure	Drama	History	123797346	15	Best Cinematography	false
1976	72848	Le jour du fléau	The Day of the Locust	Drama	Thriller		78822990	18	Best Cinematography	false
1976	73486	Vol au-dessus d'un nid de coucou	One Flew Over the Cuckoo's Nest	Drama			496159999	3	Best Cinematography	false
1976	73486	Vol au-dessus d'un nid de coucou	Vol au-dessus d'un nid de coucou	Drama			496159999	3	Best Directing	true
1976	73440	Nashville	Nashville	Comedy	Drama	Music	44229664	22	Best Directing	false
1976	72890	Un après-midi de chien	Un après-midi de chien	Biography	Crime	Drama	221500000	4	Best Directing	false
1976	72684	Barry Lyndon	Barry Lyndon	Adventure	Drama	History	88600000	16	Best Directing	false
1976	73486	Vol au-dessus d'un nid de coucou	One Flew Over the Cuckoo's Nest	Drama			496159999	3	Best Picture	true
1976	72684	Barry Lyndon	Barry Lyndon	Adventure	Drama	History	88600000	16	Best Picture	false
1976	73195	Les dents de la mer	Jaws	Adventure	Drama	Thriller	1151800000	1	Best Picture	false
1976	73440	Nashville	Nashville	Comedy	Drama	Music	44229664	22	Best Picture	false
1976	72890	Un après-midi de chien	Dog Day Afternoon	Biography	Crime	Drama	221500000	4	Best Picture	false
1976	73113	L'odyssée du Hindenburg	The Hindenburg	Adventure	Drama	History	123797346	15	Best Visual Effects	true
1976	72890	Un après-midi de chien	Dog Day Afternoon	Biography	Crime	Drama	221500000	4	Best Original Screenplay	true
1976	73692	Shampoo	Shampoo	Comedy	Drama		218876261	5	Best Original Screenplay	false
1976	73486	Vol au-dessus d'un nid de coucou	One Flew Over the Cuckoo's Nest	Drama			496159999	3	Best Adapted Screenplay	true
1976	72684	Barry Lyndon	Barry Lyndon	Adventure	Drama	History	88600000	16	Best Adapted Screenplay	false
1976	73341	L'homme qui voulut être roi	The Man Who Would Be King	Adventure			58475999	19	Best Adapted Screenplay	false
1975	72308	La tour infernale	The Towering Inferno	Action	Drama	Thriller	542880000	2	Best Cinematography	true
1975	71315	Chinatown	Chinatown	Drama	Mystery	Thriller	136656000	13	Best Cinematography	false
1975	71877	Le crime de l'Orient-Express	Murder on the Orient Express	Crime	Drama	Mystery	167234497	11	Best Cinematography	false
1975	71455	Tremblement de terre	Earthquake	Action	Drama	Thriller	372996000	5	Best Cinematography	false
1975	71562	Le parrain, 2ème partie	Le parrain, 2ème partie	Crime	Drama		268163999	6	Best Directing	true
1975	70460	La nuit américaine	La nuit américaine	Comedy	Drama	Romance	83341	31	Best Directing	false
1975	71315	Chinatown	Chinatown	Drama	Mystery	Thriller	136656000	13	Best Directing	false
1975	71562	Le parrain, 2ème partie	The Godfather: Part II	Crime	Drama		268163999	6	Best Picture	true
1975	71315	Chinatown	Chinatown	Drama	Mystery	Thriller	136656000	13	Best Picture	false
1975	71360	Conversation secrète	The Conversation	Drama	Mystery	Thriller	20685600	24	Best Picture	false
1975	72308	La tour infernale	The Towering Inferno	Action	Drama	Thriller	542880000	2	Best Picture	false
1975	71455	Tremblement de terre	Earthquake	Action	Drama	Thriller	372996000	5	Best Visual Effects	true
1975	71315	Chinatown	Chinatown	Drama	Mystery	Thriller	136656000	13	Best Original Screenplay	true
1975	71115	Alice n'est plus ici	Alice Doesn't Live Here Anymore	Drama	Romance		82368000	19	Best Original Screenplay	false
1975	71360	Conversation secrète	The Conversation	Drama	Mystery	Thriller	20685600	24	Best Original Screenplay	false
1975	70460	La nuit américaine	La nuit américaine	Comedy	Drama	Romance	83341	31	Best Original Screenplay	false
1975	71562	Le parrain, 2ème partie	The Godfather: Part II	Crime	Drama		268163999	6	Best Adapted Screenplay	true
1975	72431	Frankenstein junior	Young Frankenstein	Comedy			403884000	4	Best Adapted Screenplay	false
1975	71877	Le crime de l'Orient-Express	Murder on the Orient Express	Crime	Drama	Mystery	167234497	11	Best Adapted Screenplay	false
1974	70248	Jonathan Livingston goéland	Jonathan Livingston Seagull	Drama	Family		8176000	23	Best Cinematography	false
1974	70735	L'arnaque	The Sting	Comedy	Crime	Drama	815556000	2	Best Cinematography	false
1974	70047	L'exorciste	The Exorcist	Horror			1190150400	1	Best Cinematography	false
1974	70903	Nos plus belles années	The Way We Were	Drama	Romance		255090535	4	Best Cinematography	false
1974	70735	L'arnaque	L'arnaque	Comedy	Crime	Drama	815556000	2	Best Directing	true
1974	70849	Le dernier Tango à Paris	Le dernier Tango à Paris	Drama	Romance		184700050	6	Best Directing	false
1974	69704	American Graffiti	American Graffiti	Comedy	Drama		587650000	3	Best Directing	false
1974	70047	L'exorciste	L'exorciste	Horror			1190150400	1	Best Directing	false
1974	70735	L'arnaque	The Sting	Comedy	Crime	Drama	815556000	2	Best Picture	true
1974	69704	American Graffiti	American Graffiti	Comedy	Drama		587650000	3	Best Picture	false
1974	70047	L'exorciste	The Exorcist	Horror			1190150400	1	Best Picture	false
1974	70819	Une maîtresse dans les bras, une femme sur le dos	A Touch of Class	Comedy	Romance		93574320	12	Best Picture	false
1974	70047	L'exorciste	The Exorcist	Horror			1190150400	1	Best Adapted Screenplay	true
1974	70510	La barbe à papa	Paper Moon	Comedy	Drama		158071426	7	Best Adapted Screenplay	false
1974	70290	La dernière corvée	The Last Detail	Comedy	Drama		51100000	15	Best Adapted Screenplay	false
1974	70666	Serpico	Serpico	Biography	Crime	Drama	152278000	8	Best Adapted Screenplay	false
1974	70735	L'arnaque	The Sting	Comedy	Crime	Drama	815556000	2	Best Original Screenplay	true
1974	69704	American Graffiti	American Graffiti	Comedy	Drama		587650000	3	Best Original Screenplay	false
1974	70819	Une maîtresse dans les bras, une femme sur le dos	A Touch of Class	Comedy	Romance		93574320	12	Best Original Screenplay	false
1973	68327	Cabaret	Cabaret	Drama	Musical		242905200	4	Best Cinematography	true
1973	68156	1776	1776	Drama	Family	History	34670720	14	Best Cinematography	false
1973	69113	L'aventure du Poséidon	The Poseidon Adventure	Action	Adventure	Drama	480318510	2	Best Cinematography	false
1973	68327	Cabaret	Cabaret	Drama	Musical		242905200	4	Best Directing	true
1973	68646	Le parrain	Le parrain	Crime	Drama		766609214	1	Best Directing	false
1973	68473	Délivrance	Délivrance	Adventure	Drama	Thriller	261974976	3	Best Directing	false
1973	68646	Le parrain	The Godfather	Crime	Drama		766609214	1	Best Picture	true
1973	68327	Cabaret	Cabaret	Drama	Musical		242905200	4	Best Picture	false
1973	68473	Délivrance	Deliverance	Adventure	Drama	Thriller	261974976	3	Best Picture	false
1973	68646	Le parrain	The Godfather	Crime	Drama		766609214	1	Best Adapted Screenplay	true
1973	68327	Cabaret	Cabaret	Drama	Musical		242905200	4	Best Adapted Screenplay	false
1973	68828	Lady Sings the Blues	Lady Sings the Blues	Biography	Drama	Music	54528000	11	Best Original Screenplay	false
1973	68361	Le charme discret de la bourgeoisie	Le charme discret de la bourgeoisie	Comedy			1129235	19	Best Original Screenplay	false
1973	67778	Le souffle au coeur	Le souffle au coeur	Comedy	Drama		6593253	19	Best Original Screenplay	false
1973	69113	L'aventure du Poséidon	The Poseidon Adventure	Action	Adventure	Drama	480318510	2	Best Visual Effects	true
1972	67093	Un violon sur le toit	Fiddler on the Roof	Drama	Family	Musical	485415000	2	Best Cinematography	true
1972	67116	French Connection	The French Connection	Action	Crime	Drama	311751000	2	Best Cinematography	false
1972	67328	La dernière séance	The Last Picture Show	Drama			175671990	4	Best Cinematography	false
1972	67803	Un été 42	Summer of '42	Comedy	Drama	Romance	269480700	2	Best Cinematography	false
1972	67116	French Connection	French Connection	Action	Crime	Drama	311751000	2	Best Directing	true
1972	67093	Un violon sur le toit	Un violon sur le toit	Drama	Family	Musical	485415000	2	Best Directing	false
1972	67328	La dernière séance	La dernière séance	Drama			175671990	4	Best Directing	false
1972	66921	Orange mécanique	Orange mécanique	Crime	Drama	Sci-Fi	160333810	5	Best Directing	false
1972	66817	L'apprentie sorcière	Bedknobs and Broomsticks	Animation	Adventure	Comedy	111735900	8	Best Visual Effects	true
1972	67116	French Connection	The French Connection	Action	Crime	Drama	311751000	2	Best Picture	true
1972	67328	La dernière séance	The Last Picture Show	Drama			175671990	4	Best Picture	false
1972	66921	Orange mécanique	A Clockwork Orange	Crime	Drama	Sci-Fi	160333810	5	Best Picture	false
1972	67093	Un violon sur le toit	Fiddler on the Roof	Drama	Family	Musical	485415000	2	Best Picture	false
1972	67116	French Connection	The French Connection	Action	Crime	Drama	311751000	2	Best Adapted Screenplay	true
1972	67328	La dernière séance	The Last Picture Show	Drama			175671990	4	Best Adapted Screenplay	false
1972	65777	Le jardin des Finzi-Contini	Il giardino dei Finzi Contini	Drama	History	War	3598064	27	Best Adapted Screenplay	false
1972	66921	Orange mécanique	A Clockwork Orange	Crime	Drama	Sci-Fi	160333810	5	Best Adapted Screenplay	false
1972	67217	L'hôpital	The Hospital	Comedy	Drama	Mystery	118860706	6	Best Original Screenplay	true
1972	67309	Klute	Klute	Crime	Mystery	Thriller	75451201	9	Best Original Screenplay	false
1972	67803	Un été 42	Summer of '42	Comedy	Drama	Romance	269480700	2	Best Original Screenplay	false
1971	66319	La fille de Ryan	Ryan's Daughter	Drama	Romance		191864023	7	Best Cinematography	true
1971	65377	Airport	Airport	Action	Drama	Thriller	625042513	2	Best Cinematography	false
1971	66206	Patton	Patton	Biography	Drama	War	383774000	4	Best Cinematography	false
1971	66473	Tora! Tora! Tora!	Tora! Tora! Tora!	Action	Drama	History	183790370	8	Best Cinematography	false
1971	66206	Patton	Patton	Biography	Drama	War	383774000	4	Best Directing	true
1971	66011	Love Story	Love Story	Drama	Romance		661808000	1	Best Directing	false
1971	66026	M.A.S.H.	M.A.S.H.	Comedy	Drama	War	507552000	3	Best Directing	false
1971	66473	Tora! Tora! Tora!	Tora! Tora! Tora!	Action	Drama	History	183790370	8	Best Visual Effects	true
1971	66206	Patton	Patton	Biography	Drama	War	383774000	4	Best Visual Effects	false
1971	66206	Patton	Patton	Biography	Drama	War	383774000	4	Best Picture	true
1971	65377	Airport	Airport	Action	Drama	Thriller	625042513	2	Best Picture	false
1971	65724	Cinq pièces faciles	Five Easy Pieces	Drama			112576346	13	Best Picture	false
1971	66011	Love Story	Love Story	Drama	Romance		661808000	1	Best Picture	false
1971	66026	M.A.S.H.	MASH	Comedy	Drama	War	507552000	3	Best Picture	false
1971	66026	M.A.S.H.	MASH	Comedy	Drama	War	507552000	3	Best Adapted Screenplay	true
1971	65377	Airport	Airport	Action	Drama	Thriller	625042513	2	Best Adapted Screenplay	false
1971	66206	Patton	Patton	Biography	Drama	War	383774000	4	Best Original Screenplay	true
1971	65724	Cinq pièces faciles	Five Easy Pieces	Drama			112576346	13	Best Original Screenplay	false
1971	65916	Joe	Joe	Drama	Thriller		120165759	11	Best Original Screenplay	false
1971	66011	Love Story	Love Story	Drama	Romance		661808000	1	Best Original Screenplay	false
1970	64115	Butch Cassidy et le Kid	Butch Cassidy and the Sundance Kid	Biography	Crime	Drama	665007778	1	Best Cinematography	true
1970	64100	Bob et Carole et Ted et Alice	Bob & Carol & Ted & Alice	Comedy	Drama	Romance	207332144	5	Best Cinematography	false
1970	64418	Hello, Dolly!	Hello, Dolly!	Adventure	Comedy	Musical	215384000	4	Best Cinematography	false
1970	64639	Les naufragés de l'espace	Marooned	Adventure	Drama	Sci-Fi	28275000	17	Best Cinematography	false
1970	64665	Macadam cowboy	Macadam cowboy	Drama			291102844	2	Best Directing	true
1970	64002	Alice's Restaurant	Alice's Restaurant	Comedy	Drama	Music	40950000	16	Best Directing	false
1970	65234	Z	Z	Crime	Drama	History	541482	23	Best Directing	false
1970	64115	Butch Cassidy et le Kid	Butch Cassidy et le Kid	Biography	Crime	Drama	665007778	1	Best Directing	false
1970	64639	Les naufragés de l'espace	Marooned	Adventure	Drama	Sci-Fi	28275000	17	Best Visual Effects	true
1970	64665	Macadam cowboy	Midnight Cowboy	Drama			291102844	2	Best Picture	true
1970	64115	Butch Cassidy et le Kid	Butch Cassidy and the Sundance Kid	Biography	Crime	Drama	665007778	1	Best Picture	false
1970	64418	Hello, Dolly!	Hello, Dolly!	Adventure	Comedy	Musical	215384000	4	Best Picture	false
1970	65234	Z	Z	Crime	Drama	History	541482	23	Best Picture	false
1970	64665	Macadam cowboy	Midnight Cowboy	Drama			291102844	2	Best Adapted Screenplay	true
1970	64381	Goodbye Columbus	Goodbye, Columbus	Comedy	Drama	Romance	149108732	9	Best Adapted Screenplay	false
1970	65234	Z	Z	Crime	Drama	History	541482	23	Best Adapted Screenplay	false
1970	64115	Butch Cassidy et le Kid	Butch Cassidy and the Sundance Kid	Biography	Crime	Drama	665007778	1	Best Original Screenplay	true
1970	64100	Bob et Carole et Ted et Alice	Bob & Carol & Ted & Alice	Comedy	Drama	Romance	207332144	5	Best Original Screenplay	false
1970	64276	Easy Rider	Easy Rider	Adventure	Drama		271235887	3	Best Original Screenplay	false
1970	65214	La horde sauvage	The Wild Bunch	Action	Adventure	Western	4151166	22	Best Original Screenplay	false
1969	63518	Roméo & Juliette	Romeo and Juliet	Drama	Romance		267251367	4	Best Cinematography	true
1969	62994	Funny Girl	Funny Girl	Biography	Comedy	Drama	1534112	19	Best Cinematography	false
1969	63385	Oliver!	Oliver!	Drama	Family	Musical	115416000	9	Best Cinematography	false
1969	63642	Star!	Star!	Biography	Comedy	Drama	27480000	14	Best Cinematography	false
1969	63385	Oliver!	Oliver!	Drama	Family	Musical	115416000	9	Best Directing	true
1969	63227	Le lion en hiver	Le lion en hiver	Biography	Drama	History	153042818	7	Best Directing	false
1969	63518	Roméo & Juliette	Roméo & Juliette	Drama	Romance		267251367	4	Best Directing	false
1969	58946	La bataille d'Alger	La bataille d'Alger	Drama	War		384087	20	Best Directing	false
1969	62622	2001, l'odyssée de l'espace	2001, l'odyssée de l'espace	Adventure	Sci-Fi		391280795	1	Best Directing	false
1969	62622	2001, l'odyssée de l'espace	2001: A Space Odyssey	Adventure	Sci-Fi		391280795	1	Best Visual Effects	true
1969	63385	Oliver!	Oliver!	Drama	Family	Musical	115416000	9	Best Picture	true
1969	62994	Funny Girl	Funny Girl	Biography	Comedy	Drama	1534112	19	Best Picture	false
1969	63227	Le lion en hiver	The Lion in Winter	Biography	Drama	History	153042818	7	Best Picture	false
1969	63518	Roméo & Juliette	Romeo and Juliet	Drama	Romance		267251367	4	Best Picture	false
1969	63227	Le lion en hiver	The Lion in Winter	Biography	Drama	History	153042818	7	Best Adapted Screenplay	true
1969	63374	Drôle de couple	The Odd Couple	Comedy			305902097	2	Best Adapted Screenplay	false
1969	63385	Oliver!	Oliver!	Drama	Family	Musical	115416000	9	Best Adapted Screenplay	false
1969	63522	Rosemary's Baby	Rosemary's Baby	Drama	Horror		229426576	4	Best Adapted Screenplay	false
1969	63462	Les producteurs	The Producers	Comedy	Music		768519	28	Best Original Screenplay	true
1969	62622	2001, l'odyssée de l'espace	2001: A Space Odyssey	Adventure	Sci-Fi		391280795	1	Best Original Screenplay	false
1969	58946	La bataille d'Alger	La battaglia di Algeri	Drama	War		384087	20	Best Original Screenplay	false
1968	61418	Bonnie et Clyde	Bonnie and Clyde	Action	Biography	Crime	367068000	3	Best Cinematography	true
1968	61439	Camelot	Camelot	Adventure	Fantasy	Musical	225182664	9	Best Cinematography	false
1968	61584	L'extravagant docteur Dolittle	Doctor Dolittle	Adventure	Comedy	Family	65160000	18	Best Cinematography	false
1968	61722	Le lauréat	The Graduate	Comedy	Drama	Romance	759804008	2	Best Cinematography	false
1968	61722	Le lauréat	Le lauréat	Comedy	Drama	Romance	759804008	2	Best Directing	true
1968	61418	Bonnie et Clyde	Bonnie et Clyde	Action	Biography	Crime	367068000	3	Best Directing	false
1968	61811	Dans la chaleur de la nuit	Dans la chaleur de la nuit	Crime	Drama	Mystery	176511040	11	Best Directing	false
1968	61735	Devine qui vient dîner?	Devine qui vient dîner?	Comedy	Drama		410508000	3	Best Directing	false
1968	61584	L'extravagant docteur Dolittle	Doctor Dolittle	Adventure	Comedy	Family	65160000	18	Best Visual Effects	true
1968	61811	Dans la chaleur de la nuit	In the Heat of the Night	Crime	Drama	Mystery	176511040	11	Best Picture	true
